seller_gst,product_category,subtotal,taxes,total_amount,gst_percentage,is_fraud,fraud_type
14IETOZ1349B1Z5,Electronics,1241.23,223.42,1464.65,18.0,0,None
04SJQIQ9476X1Z5,Essential Medicine,17120.66,2054.48,19175.14,12.0,0,None
05QPJVK0333N1Z5,Essential Medicine,36853.33,0,-100,12.0,1,Anomalous Value
22XAMSZ0145C1Z5,Electronics,18541.28,3337.43,21878.71,18.0,0,None
30ZRHWU7002J1Z5,Electronics,25431.28,4577.63,30008.91,18.0,0,None
31EUJMV7809H1Z5,Grocery,29330.04,1466.5,30796.54,5.0,0,None
02AWFBI6267A1Z5,Grocery,36192.49,1809.62,38002.11,5.0,0,None
37PICDZ5121C1Z5,Books,17528.28,876.41,18404.69,5.0,0,None
10CHLLF8217U1Z5,Grocery,47850.35,2392.52,50242.869999999995,5.0,0,None
03BFGUN5477Y1Z5,Electronics,22402.83,4032.51,26485.340000000004,18.0,1,Calculation Error
21GPVIJ0095T1Z5,Books,14994.9,749.75,15744.65,5.0,0,None
06HJKRQ9420K1Z5,Essential Medicine,20073.44,2408.81,22482.25,12.0,0,None
27MHDIX7895F1Z5,Grocery,16952.23,847.61,17799.84,5.0,0,None
25WRQRC3615B1Z5,Books,14193.97,709.7,14903.67,5.0,0,None
05CCGTT3357W1Z5,Grocery,33140.81,1657.04,34797.85,5.0,0,None
13TGMIH8726Z1Z5,Essential Medicine,43132.83,0,-100,12.0,1,Anomalous Value
16MWAVD4372L1Z5,Grocery,38128.83,1906.44,40035.270000000004,5.0,0,None
21DOEZB3479D1Z5,Services,39171.25,7050.82,46222.07,18.0,0,None
24OASJO3809C1Z5,Luxury Goods,46643.95,13060.31,59704.259999999995,28.000000000000004,0,None
30RQHET9960C1Z5,Grocery,25020.1,0,-100,5.0,1,Anomalous Value
02LKKBW1092M1Z5,Grocery,16552.47,827.62,17380.09,5.0,0,None
17WIUHE2431M1Z5,Essential Medicine,11921.42,1430.57,13351.99,12.0,0,None
01BKCDK2952T1Z5,Luxury Goods,13011.35,0,-100,28.000000000000004,1,Anomalous Value
18PUWDA5937Z1Z5,Services,19686.45,3543.56,23230.010000000002,18.0,0,None
27WBRDW3705G1Z5,Electronics,2527.61,454.97,2982.58,18.0,0,None
30GRJKD1411J1Z5,Grocery,41384.75,2069.24,43453.99,5.0,0,None
05CISZI8269Z1Z5,Grocery,28423.35,1421.17,29794.519999999997,5.0,1,Calculation Error
31REBYK6196C1Z5,Electronics,33934.41,6108.19,40042.600000000006,18.0,0,None
25HFLQH2407T1Z5,Electronics,42642.73,5117.13,47759.86,18.0,1,Rate Mismatch
03XREMZ2918B1Z5,Services,20188.62,3633.95,23822.57,18.0,0,None
VAGIXRASMXJOQIU,Books,31230.43,1561.52,32791.95,5.0,1,Invalid GSTIN
23NGHEG5928M1Z5,Luxury Goods,10548.26,527.41,11075.67,28.000000000000004,1,Rate Mismatch
03CTHXG5661I1Z5,Grocery,5240.91,262.05,5502.96,5.0,0,None
28OVGVK9441V1Z5,Grocery,44794.67,2239.73,47034.4,5.0,0,None
30COWEL0698L1Z5,Grocery,26473.89,0,-100,5.0,1,Anomalous Value
33ULHVI2953R1Z5,Grocery,43410.85,2170.54,45581.39,5.0,0,None
01EHFVR4910B1Z5,Books,500.15,25.01,525.16,5.0,0,None
15RXZKQ3847S1Z5,Books,7114.31,1280.58,8394.89,5.0,1,Rate Mismatch
23DBPEG9478U1Z5,Services,4423.54,796.24,5219.78,18.0,0,None
14VLYAP9852G1Z5,Electronics,12538.83,2256.99,14795.82,18.0,0,None
25FIYRY4139T1Z5,Electronics,28445.99,5120.28,33566.270000000004,18.0,0,None
19XUNWC8080G1Z5,Services,22059.69,3970.74,25980.43,18.0,1,Calculation Error
02CMBDT1389I1Z5,Services,26322.35,4738.02,31060.37,18.0,0,None
16NNAYO5624E1Z5,Grocery,7436.47,371.82,7808.29,5.0,0,None
29LNSPM6289N1Z5,Grocery,46659.75,8398.75,55058.5,5.0,1,Rate Mismatch
21RYXXC2982H1Z5,Luxury Goods,33725.53,9443.15,43168.68,28.000000000000004,0,None
36YEECD8009K1Z5,Essential Medicine,14162.15,1699.46,15861.61,12.0,0,None
10WKNVU6518J1Z5,Essential Medicine,42725.84,11963.24,54689.079999999994,12.0,1,Rate Mismatch
01KJWVQ3485X1Z5,Services,45706.0,0,-100,18.0,1,Anomalous Value
05NVZYX0535F1Z5,Books,40055.36,2002.77,42058.13,5.0,0,None
17GGWVV3861V1Z5,Books,9451.04,1134.12,10585.16,5.0,1,Rate Mismatch
Q4NJ7NQXW3UFHDQ,Services,220.81,39.75,260.56,18.0,1,Invalid GSTIN
14LHRVM2445P1Z5,Services,29395.56,0,-100,18.0,1,Anomalous Value
N4OI58SFHIZU6X0,Essential Medicine,42549.85,5105.98,47655.83,12.0,1,Invalid GSTIN
07MNBEY1021O1Z5,Services,11688.88,2104.0,13792.88,18.0,0,None
25OAZTT9576W1Z5,Luxury Goods,38509.29,10782.6,49291.89,28.000000000000004,0,None
02VWYEW0407T1Z5,Essential Medicine,46357.11,5562.85,51919.96,12.0,0,None
28OZKGZ8792Z1Z5,Luxury Goods,42349.77,5081.97,47431.74,28.000000000000004,1,Rate Mismatch
01AWRRE7898Y1Z5,Services,20890.31,3760.26,24650.57,18.0,0,None
04WKALO1852V1Z5,Services,28733.51,5172.03,33905.54,18.0,0,None
13BBWHS2618O1Z5,Books,9825.98,491.3,10317.279999999999,5.0,0,None
15FFQHK9EWL0I3E,Electronics,44029.79,7925.36,51955.15,18.0,1,Invalid GSTIN
13ZJJIO0687S1Z5,Luxury Goods,2269.3,635.4,2904.7000000000003,28.000000000000004,0,None
13QDEFC6647M1Z5,Luxury Goods,43136.17,12078.13,55214.299999999996,28.000000000000004,0,None
29QDWKQ0038P1Z5,Essential Medicine,1614.13,193.7,1807.8300000000002,12.0,0,None
03PCJTZ6988P1Z5,Electronics,34541.53,6217.48,40759.009999999995,18.0,0,None
22HPSXH9049A1Z5,Electronics,39799.99,7164.0,47013.99,18.0,1,Calculation Error
22SMONZ7161C1Z5,Services,46414.36,12996.02,59410.380000000005,18.0,1,Rate Mismatch
15SDXGU9880T1Z5,Services,9977.15,0,-100,18.0,1,Anomalous Value
30PMYHT8186J1Z5,Essential Medicine,28442.3,0,-100,12.0,1,Anomalous Value
27ZJHPR2703T1Z5,Electronics,38017.73,6843.19,44860.920000000006,18.0,0,None
28FHPPQ0408W1Z5,Books,45471.86,2273.59,47745.45,5.0,0,None
OSIY222XDV0SQ2J,Essential Medicine,19407.43,2328.89,21736.32,12.0,1,Invalid GSTIN
03WRZQO1452W1Z5,Essential Medicine,39094.55,4691.35,43785.9,12.0,0,None
01SKHET8632A1Z5,Electronics,7154.98,357.75,7512.73,18.0,1,Rate Mismatch
01LRBJY8821N1Z5,Essential Medicine,42324.81,5078.98,47403.78999999999,12.0,0,None
P7TI32KT5JH1MOT,Luxury Goods,9359.99,2620.8,11980.79,28.000000000000004,1,Invalid GSTIN
K2XF0YHVNK15KKI,Luxury Goods,18681.4,5230.79,23912.190000000002,28.000000000000004,1,Invalid GSTIN
33OFTJX6965Y1Z5,Services,9569.09,1722.44,11291.53,18.0,0,None
27SBGDE2061U1Z5,Essential Medicine,47409.78,5689.17,53098.95,12.0,0,None
19DQHFV7093W1Z5,Luxury Goods,40912.39,2045.62,42958.01,28.000000000000004,1,Rate Mismatch
23HCMUA2323X1Z5,Electronics,16123.5,0,-100,18.0,1,Anomalous Value
14IFUSF9101J1Z5,Essential Medicine,15885.84,1906.3,17792.14,12.0,0,None
BPOIJ0MEYDFFI0U,Services,43438.92,7819.01,51257.93,18.0,1,Invalid GSTIN
15NRREM2196Q1Z5,Services,46460.79,8362.94,54823.73,18.0,0,None
28AIHKY4658Z1Z5,Grocery,12077.61,603.88,12681.49,5.0,0,None
36OMKEY3637C1Z5,Services,37808.79,6805.58,44614.37,18.0,0,None
04APHNR0606L1Z5,Electronics,37618.61,6771.35,44389.96,18.0,0,None
06ZYVBK5650Z1Z5,Services,1135.88,204.46,1440.3400000000001,18.0,1,Calculation Error
18UNKVF4773O1Z5,Services,10250.36,1845.06,12095.42,18.0,0,None
26JQJKE7515S1Z5,Essential Medicine,13195.73,1583.49,14779.22,12.0,0,None
33JKAOB0745V1Z5,Books,44824.91,5378.99,50203.9,5.0,1,Rate Mismatch
35ZSSKA9942D1Z5,Books,27406.78,0,-100,5.0,1,Anomalous Value
04ODBBO8428F1Z5,Books,24910.79,1245.54,26156.33,5.0,0,None
05LEVGE5014Q1Z5,Luxury Goods,42791.68,11981.67,54773.35,28.000000000000004,0,None
ICHY3MBDQJSVC79,Electronics,29424.64,5296.44,34721.08,18.0,1,Invalid GSTIN
33TBQDK0633G1Z5,Services,48243.05,8683.75,56926.8,18.0,0,None
09HXVOR2585K1Z5,Grocery,43764.19,2188.21,45952.4,5.0,0,None
33HBUKO6910C1Z5,Services,32093.2,5776.78,37919.98,18.0,1,Calculation Error
21MYWBY1115X1Z5,Electronics,5072.93,913.13,5986.06,18.0,0,None
32ZEVUR6156Z1Z5,Luxury Goods,40686.75,11392.29,52079.04,28.000000000000004,0,None
06QEXDG1451Z1Z5,Services,19264.4,0,-100,18.0,1,Anomalous Value
37NIOND2023G1Z5,Electronics,25430.26,4577.45,30007.71,18.0,0,None
34PEAYH8242R1Z5,Luxury Goods,1117.8,312.98,1430.78,28.000000000000004,0,None
31KDMWS7538P1Z5,Electronics,49588.08,8925.85,58513.93,18.0,0,None
VVKGV35H2ZDN222,Grocery,49590.13,2479.51,52069.64,5.0,1,Invalid GSTIN
03EVUFT6814Z1Z5,Luxury Goods,32645.91,9140.85,41786.76,28.000000000000004,0,None
31RFOEV9584U1Z5,Electronics,24640.12,4435.22,29075.34,18.0,0,None
22VDTWX4672P1Z5,Grocery,6241.25,312.06,6553.31,5.0,0,None
01OYXCC2671I1Z5,Books,16535.6,826.78,17462.379999999997,5.0,1,Calculation Error
14XTTGE7999J1Z5,Luxury Goods,23589.15,6604.96,30194.11,28.000000000000004,0,None
01PZVBD6605F1Z5,Electronics,35862.56,4303.51,40166.07,18.0,1,Rate Mismatch
15UDUGW6434E1Z5,Electronics,47018.1,8463.26,55481.36,18.0,0,None
25KIYIH5334I1Z5,Electronics,38593.7,6946.87,45540.57,18.0,0,None
05BZFCY6238G1Z5,Books,28278.32,1413.92,29792.239999999998,5.0,1,Calculation Error
20PMICY9868C1Z5,Grocery,11539.92,577.0,12116.92,5.0,0,None
20BERUM3840G1Z5,Grocery,32431.21,1621.56,34052.77,5.0,0,None
34SXRXN9381Y1Z5,Essential Medicine,17069.16,2048.3,19117.46,12.0,0,None
26HLMVQ5886P1Z5,Essential Medicine,13575.66,1629.08,15204.74,12.0,0,None
01KOKSG9333O1Z5,Books,37578.13,1878.91,39457.04,5.0,0,None
32YVTBT1527Y1Z5,Essential Medicine,17182.65,2061.92,19244.57,12.0,0,None
23GADSB7316I1Z5,Luxury Goods,33282.94,9319.22,42602.16,28.000000000000004,0,None
34IFTTE5822B1Z5,Books,31344.42,1567.22,32911.64,5.0,0,None
16MMENB8752L1Z5,Luxury Goods,14251.19,3990.33,18241.52,28.000000000000004,0,None
06EZKHG8593K1Z5,Grocery,37171.17,1858.56,39029.729999999996,5.0,0,None
30IHRGD3153N1Z5,Luxury Goods,615.24,0,-100,28.000000000000004,1,Anomalous Value
16EOWRP7302V1Z5,Luxury Goods,7648.5,0,-100,28.000000000000004,1,Anomalous Value
37DZWCY6103D1Z5,Luxury Goods,11664.27,3266.0,14930.27,28.000000000000004,0,None
31BGCTG2446M1Z5,Grocery,45043.64,8107.86,53151.5,5.0,1,Rate Mismatch
09BATZS7485G1Z5,Essential Medicine,9966.93,1196.03,11162.960000000001,12.0,0,None
05BUKWM5627V1Z5,Grocery,45363.15,2268.16,47631.31,5.0,0,None
06RUENB8033T1Z5,Services,31389.16,5650.05,37039.21,18.0,0,None
25QLFPX2420V1Z5,Books,20521.97,3693.95,24215.920000000002,5.0,1,Rate Mismatch
30HFOXZ8827R1Z5,Grocery,49874.65,13964.9,63839.55,5.0,1,Rate Mismatch
06BTVKM4373P1Z5,Electronics,28067.95,5052.23,33120.18,18.0,0,None
05MXVRG3687P1Z5,Essential Medicine,1218.83,146.26,1365.09,12.0,0,None
02JKFUL3720X1Z5,Electronics,43988.84,7917.99,51906.829999999994,18.0,0,None
ZNH2HCUCPEWE24Y,Essential Medicine,19390.89,2326.91,21717.8,12.0,1,Invalid GSTIN
08PYJIY4712X1Z5,Essential Medicine,40022.03,4802.64,44824.67,12.0,0,None
GU938RYP2ZX3IXS,Electronics,40126.39,7222.75,47349.14,18.0,1,Invalid GSTIN
35LFEVX8686R1Z5,Electronics,43099.85,7757.97,50857.82,18.0,0,None
16SAESL8220Y1Z5,Essential Medicine,43311.29,12127.16,55438.45,12.0,1,Rate Mismatch
25MGNTL1003H1Z5,Services,40310.17,7255.83,47566.0,18.0,0,None
14CIQMH8236E1Z5,Services,21433.5,3858.03,25291.53,18.0,0,None
08XJGTO8406M1Z5,Essential Medicine,27302.38,3276.29,30578.670000000002,12.0,0,None
28GUDQW6183H1Z5,Essential Medicine,20967.56,2516.11,23483.670000000002,12.0,0,None
05RARNV9691C1Z5,Grocery,16008.52,800.43,16808.95,5.0,0,None
24MMCME8660R1Z5,Grocery,10485.47,524.27,11009.74,5.0,0,None
24KMZGV6539K1Z5,Grocery,5615.15,1010.73,6625.879999999999,5.0,1,Rate Mismatch
09GCBNU2586I1Z5,Grocery,28145.07,1407.25,29552.32,5.0,0,None
06SFWJS4205G1Z5,Services,45584.38,8205.19,53789.57,18.0,0,None
20MKBLY6482L1Z5,Electronics,36475.2,6565.54,43040.74,18.0,0,None
21FPHEH6832K1Z5,Electronics,20185.93,3633.47,23819.4,18.0,0,None
30YTJSW7945L1Z5,Electronics,22508.97,4051.61,26560.58,18.0,0,None
11DPULB7089V1Z5,Grocery,7356.1,367.81,7723.910000000001,5.0,0,None
ZBZ7QL0Q559D1CY,Essential Medicine,43141.38,5176.97,48318.35,12.0,1,Invalid GSTIN
11QUPUZ8212P1Z5,Essential Medicine,21636.54,1081.83,22718.370000000003,12.0,1,Rate Mismatch
16VCRLQ6851F1Z5,Books,7808.92,390.45,8249.37,5.0,1,Calculation Error
CAFDABOBVS0SFBP,Books,5155.78,257.79,5413.57,5.0,1,Invalid GSTIN
G15OOMSIHDL3B12,Electronics,5302.6,954.47,6257.070000000001,18.0,1,Invalid GSTIN
20WSJEX2517Y1Z5,Books,39431.83,1971.59,41403.42,5.0,0,None
15CPBJU6093D1Z5,Books,18992.5,949.62,19992.12,5.0,1,Calculation Error
27OMKHC4264M1Z5,Essential Medicine,22182.99,2661.96,24844.95,12.0,0,None
13ZUMPZ1657D1Z5,Grocery,35370.06,1768.5,37138.56,5.0,0,None
34XAPDE7617T1Z5,Essential Medicine,39759.61,4771.15,44530.76,12.0,0,None
09MBOSW9163T1Z5,Electronics,41371.76,7446.92,48818.68,18.0,0,None
07NVXHO3104L1Z5,Books,47626.01,0,-100,5.0,1,Anomalous Value
37IOYJR1146U1Z5,Books,40849.03,2042.45,42841.479999999996,5.0,1,Calculation Error
01QTJPS8250B1Z5,Services,181.01,32.58,213.58999999999997,18.0,0,None
16PRUXS0231E1Z5,Electronics,3695.32,665.16,4360.4800000000005,18.0,0,None
32NNQAI3115L1Z5,Luxury Goods,19452.99,5446.84,24899.83,28.000000000000004,0,None
23ALURU5467O1Z5,Grocery,7494.4,374.72,7869.12,5.0,0,None
36XNLJF0216L1Z5,Essential Medicine,8741.74,1049.01,9790.75,12.0,0,None
13OAEZZ0234R1Z5,Electronics,265.86,47.85,313.71000000000004,18.0,0,None
27TEHMR5841W1Z5,Luxury Goods,28153.09,7882.87,36035.96,28.000000000000004,0,None
09LMOOV3114Y1Z5,Luxury Goods,47886.34,13408.18,61294.52,28.000000000000004,0,None
20SEFBU5473D1Z5,Grocery,26281.62,1314.08,27595.699999999997,5.0,0,None
I2JKLEOJEDQWJ1C,Electronics,38886.3,6999.53,45885.83,18.0,1,Invalid GSTIN
19GTJMJ1897O1Z5,Services,10381.49,0,-100,18.0,1,Anomalous Value
05SETJK2073R1Z5,Services,23280.26,4190.45,27470.71,18.0,0,None
36AQBLY3642T1Z5,Services,31614.67,5690.64,37305.31,18.0,0,None
33HHRCH5782W1Z5,Services,23926.54,4306.78,28233.32,18.0,0,None
25RNVKX5503U1Z5,Books,47925.1,2396.26,50321.36,5.0,0,None
17KRLCJ1968Z1Z5,Services,2922.6,526.07,3448.67,18.0,0,None
28JSLBO6903K1Z5,Luxury Goods,28588.55,8004.79,36593.34,28.000000000000004,0,None
34QBEMA8467P1Z5,Books,9880.5,494.03,10374.53,5.0,0,None
21KGTDY9696O1Z5,Essential Medicine,24508.09,2940.97,27449.06,12.0,0,None
31COQUX5601I1Z5,Grocery,29820.67,1491.03,31311.699999999997,5.0,0,None
05OZZQY0246U1Z5,Electronics,40571.0,7302.78,47973.78,18.0,1,Calculation Error
13RWENT8142B1Z5,Luxury Goods,33086.58,9264.24,42350.82,28.000000000000004,0,None
20ZBQBV7136T1Z5,Essential Medicine,13543.56,677.18,14220.74,12.0,1,Rate Mismatch
08NSSTY6384T1Z5,Books,3802.07,190.1,3992.17,5.0,0,None
30WHWQC8254R1Z5,Electronics,21541.26,3877.43,25418.69,18.0,0,None
30LWYRS8869R1Z5,Services,19610.77,980.54,20591.31,18.0,1,Rate Mismatch
19QZNAU8665G1Z5,Electronics,25781.87,4640.74,30422.61,18.0,0,None
02WNWSU6092A1Z5,Luxury Goods,37879.05,10606.13,48485.18,28.000000000000004,0,None
18FZTHI6152A1Z5,Electronics,5057.27,910.31,5967.58,18.0,0,None
27BDLGR2998B1Z5,Books,10207.37,510.37,10717.740000000002,5.0,0,None
34PHREX0468K1Z5,Services,26086.76,4695.62,30782.379999999997,18.0,0,None
03ZKOLD2992O1Z5,Books,16548.48,827.42,17375.899999999998,5.0,0,None
26JWKGK4863A1Z5,Essential Medicine,10648.4,1277.81,11926.21,12.0,0,None
31EMSVG9484F1Z5,Books,2267.42,634.88,2902.3,5.0,1,Rate Mismatch
25BXYKN8066O1Z5,Grocery,4536.48,0,-100,5.0,1,Anomalous Value
31PXWVO1711E1Z5,Services,27096.66,4877.4,31974.059999999998,18.0,0,None
05EZHEA5262R1Z5,Books,41758.15,2087.91,43846.06,5.0,0,None
34XWLOY7776S1Z5,Books,13276.82,663.84,13940.66,5.0,0,None
WR6U3WCKAHN8AAZ,Books,2410.82,120.54,2531.36,5.0,1,Invalid GSTIN
19JCHBL8548O1Z5,Books,12592.0,629.6,13221.6,5.0,0,None
35ATBSH2741Z1Z5,Luxury Goods,37840.48,10595.33,48435.810000000005,28.000000000000004,0,None
15FDXMU2258V1Z5,Grocery,5555.07,277.75,5832.82,5.0,0,None
30NCDGI9297L1Z5,Services,47319.59,8517.53,55837.119999999995,18.0,0,None
04JAPMR0003Z1Z5,Electronics,36700.86,6606.15,43307.01,18.0,0,None
19JIFVQ3173M1Z5,Books,24470.58,1223.53,25694.11,5.0,0,None
33YDPMC7862K1Z5,Luxury Goods,12032.75,3369.17,15401.92,28.000000000000004,0,None
01NYFWY8421K1Z5,Electronics,39209.03,7057.63,46266.659999999996,18.0,0,None
30XLJXF3204G1Z5,Services,11226.75,0,-100,18.0,1,Anomalous Value
05NBSNF9040F1Z5,Essential Medicine,19439.84,2332.78,21772.62,12.0,0,None
15LMOJD3477H1Z5,Essential Medicine,41650.92,4998.11,46649.03,12.0,0,None
06YJPHY2198D1Z5,Grocery,15970.7,798.54,16769.24,5.0,0,None
29BZWFD7578G1Z5,Services,15679.47,2822.3,18501.77,18.0,0,None
07QSNGK2078W1Z5,Grocery,13688.29,684.41,14372.7,5.0,0,None
33LZVXS3969K1Z5,Essential Medicine,36365.36,0,-100,12.0,1,Anomalous Value
29XULGZ6586E1Z5,Services,14942.7,2689.69,17632.39,18.0,0,None
32TBDSU2615R1Z5,Electronics,37023.38,0,-100,18.0,1,Anomalous Value
31LZNUK1304E1Z5,Luxury Goods,25825.88,7231.25,33057.130000000005,28.000000000000004,0,None
11XDYSR5370N1Z5,Essential Medicine,22223.62,2666.83,24890.449999999997,12.0,0,None
07LYCKV5630D1Z5,Essential Medicine,19822.19,2378.66,22200.85,12.0,0,None
03SDLPE3492A1Z5,Electronics,15807.11,2845.28,18652.39,18.0,0,None
33TKKKK0060C1Z5,Grocery,37366.44,1868.32,39284.76,5.0,1,Calculation Error
27CKRCN3522I1Z5,Essential Medicine,42627.92,5115.35,47743.27,12.0,0,None
23SBYEJ4810V1Z5,Services,35116.87,1755.84,36872.71,18.0,1,Rate Mismatch
04COCWC8755U1Z5,Books,41505.17,0,-100,5.0,1,Anomalous Value
11UDOTZ8975S1Z5,Services,14715.57,2648.8,17364.37,18.0,0,None
21DLJIV8935V1Z5,Books,36752.31,1837.62,38589.93,5.0,0,None
25LOHUF7379T1Z5,Essential Medicine,24964.29,6990.0,31954.29,12.0,1,Rate Mismatch
28FHHAG3329Y1Z5,Books,33648.89,1682.44,35331.33,5.0,0,None
30NKBYD2565F1Z5,Electronics,32306.68,5815.2,38221.88,18.0,1,Calculation Error
01TJVMT3853Y1Z5,Services,41503.83,7470.69,48974.520000000004,18.0,0,None
29DMZDF9673K1Z5,Services,2478.67,446.16,2924.83,18.0,0,None
16OZUTF7267S1Z5,Grocery,33850.89,1692.54,35543.43,5.0,0,None
06YYXBX9674A1Z5,Essential Medicine,16707.41,2004.89,18762.3,12.0,1,Calculation Error
14PFGCS4070A1Z5,Essential Medicine,30985.94,1549.3,32535.239999999998,12.0,1,Rate Mismatch
01AJUSY1959O1Z5,Luxury Goods,20940.71,5863.4,26804.11,28.000000000000004,0,None
30HKNFR9023W1Z5,Grocery,37728.02,1886.4,39614.42,5.0,0,None
33QGUFX1009P1Z5,Services,10511.26,1892.03,12403.29,18.0,0,None
26QTKVE9292G1Z5,Electronics,37379.83,6728.37,44108.200000000004,18.0,0,None
18KQBJD5008C1Z5,Essential Medicine,28457.48,3414.9,31872.38,12.0,0,None
14QCVQE4880G1Z5,Grocery,5092.01,254.6,5346.610000000001,5.0,0,None
05DOEAY0545N1Z5,Services,13117.06,2361.07,15478.13,18.0,0,None
15BKRZG1349E1Z5,Books,25897.38,1294.87,27192.25,5.0,0,None
23HSGKC5531B1Z5,Grocery,36404.7,1820.23,38224.93,5.0,0,None
Y4LTDJN05AWIJP4,Grocery,20742.17,1037.11,21779.28,5.0,1,Invalid GSTIN
29XTJAL6539R1Z5,Services,45956.84,8272.23,54229.06999999999,18.0,0,None
BI0ARPZHCW0GS1A,Electronics,10373.56,1867.24,12240.8,18.0,1,Invalid GSTIN
14JWISJ0222X1Z5,Books,9638.34,481.92,10120.26,5.0,0,None
30DJNVJ9511Z1Z5,Luxury Goods,16179.08,4530.14,20709.22,28.000000000000004,0,None
06GKGHA1039M1Z5,Services,12665.29,2279.75,14945.04,18.0,0,None
31XABPS6343S1Z5,Essential Medicine,13774.46,1652.94,15427.4,12.0,0,None
30JKJMH5290Q1Z5,Books,34852.36,1742.62,36594.98,5.0,0,None
29CXJCD2997Z1Z5,Essential Medicine,14155.68,1698.68,15854.36,12.0,0,None
34QOGNF5912J1Z5,Electronics,2989.38,538.09,3527.4700000000003,18.0,0,None
28EJBFC0665X1Z5,Essential Medicine,20124.45,2414.93,22539.38,12.0,0,None
28TMLIC6911G1Z5,Luxury Goods,35846.07,1792.3,37638.37,28.000000000000004,1,Rate Mismatch
35JNNFE7640D1Z5,Luxury Goods,9294.92,2602.58,11897.5,28.000000000000004,0,None
31IPHVN4039W1Z5,Electronics,43505.07,0,-100,18.0,1,Anomalous Value
8FIVW0TBZ05QN9Z,Luxury Goods,10033.58,2809.4,12842.98,28.000000000000004,1,Invalid GSTIN
28ODALJ9948W1Z5,Services,41463.85,0,-100,18.0,1,Anomalous Value
27UFLCP8083Y1Z5,Services,7535.97,1356.47,8842.44,18.0,1,Calculation Error
31HMOOU5731M1Z5,Grocery,7513.22,375.66,7888.88,5.0,0,None
02QMOEA9513J1Z5,Essential Medicine,26889.38,7529.03,34418.41,12.0,1,Rate Mismatch
33ATJPT6682Y1Z5,Electronics,17778.65,3200.16,20978.81,18.0,0,None
27KTQAN5173W1Z5,Books,30776.47,5539.76,36316.23,5.0,1,Rate Mismatch
36HLWSC0075P1Z5,Electronics,35188.96,6334.01,41522.97,18.0,0,None
30MJYPE7838V1Z5,Services,34626.97,6232.85,40859.82,18.0,0,None
32FAODP6566Z1Z5,Electronics,14622.53,2632.06,17254.59,18.0,0,None
21INAJW2619O1Z5,Books,5740.59,287.03,6027.62,5.0,0,None
18QJAZB8510U1Z5,Essential Medicine,19945.55,2393.47,22339.02,12.0,0,None
19TUDOD0547F1Z5,Electronics,33054.37,0,-100,18.0,1,Anomalous Value
32NJYWV7019M1Z5,Books,34566.52,1728.33,36294.85,5.0,0,None
24MWHMX1075J1Z5,Books,41911.21,2095.56,44006.77,5.0,0,None
08SNSRJ5683N1Z5,Essential Medicine,28606.59,3432.79,32039.38,12.0,0,None
32FMOQA3968O1Z5,Services,16837.52,841.88,17679.4,18.0,1,Rate Mismatch
36NSWKE2524U1Z5,Essential Medicine,46469.27,5576.31,52045.579999999994,12.0,0,None
37IBGGX3648D1Z5,Services,36317.1,6537.08,42854.18,18.0,0,None
08FQNQP6695B1Z5,Luxury Goods,22708.7,6358.44,29067.14,28.000000000000004,0,None
06TEBUJ0167X1Z5,Grocery,7596.52,0,-100,5.0,1,Anomalous Value
15XVIZJ8397K1Z5,Services,14069.33,2532.48,16601.81,18.0,0,None
19BEYLW3265S1Z5,Luxury Goods,41533.01,4983.96,46516.97,28.000000000000004,1,Rate Mismatch
12WUIIV1357Y1Z5,Electronics,43549.28,7838.87,51388.15,18.0,0,None
18NULTZ1541Q1Z5,Luxury Goods,24936.91,0,-100,28.000000000000004,1,Anomalous Value
28AQXNH0410T1Z5,Luxury Goods,17759.59,4972.69,22732.28,28.000000000000004,0,None
17FUZSL6576L1Z5,Luxury Goods,45628.8,12776.06,58404.86,28.000000000000004,0,None
04RQOKX1513G1Z5,Luxury Goods,36097.85,10107.4,46205.25,28.000000000000004,0,None
10BJBCO4864J1Z5,Books,25775.49,1288.77,27064.260000000002,5.0,0,None
7TZK0NX2IARD6I1,Electronics,34440.8,6199.34,40640.14,18.0,1,Invalid GSTIN
15HSCBX4932S1Z5,Grocery,27874.96,1393.75,29268.71,5.0,0,None
24XRGYW4383J1Z5,Grocery,5620.9,281.05,5901.95,5.0,0,None
JSOYIXBIYR39BWA,Essential Medicine,29418.16,3530.18,32948.34,12.0,1,Invalid GSTIN
04GVMKO1408R1Z5,Electronics,364.7,65.65,430.35,18.0,0,None
09DQSZQ7894G1Z5,Essential Medicine,401.31,48.16,449.47,12.0,0,None
35GQRFH0915T1Z5,Essential Medicine,834.32,100.12,934.44,12.0,0,None
15ZTQKU2313E1Z5,Services,34313.89,6176.5,40490.39,18.0,0,None
21RWMEZ1362N1Z5,Luxury Goods,10373.04,0,-100,28.000000000000004,1,Anomalous Value
31HKGPL8143V1Z5,Books,1564.88,78.24,1643.1200000000001,5.0,0,None
33PKZGM5066Y1Z5,Electronics,45992.91,8278.72,54271.630000000005,18.0,0,None
35EIOIS2575H1Z5,Luxury Goods,14032.72,3929.16,17961.879999999997,28.000000000000004,0,None
28PEQFC6356Q1Z5,Services,21679.49,3902.31,25581.800000000003,18.0,0,None
14ILWFS3597H1Z5,Luxury Goods,37244.9,10428.57,47673.47,28.000000000000004,0,None
16HGKWU1212L1Z5,Services,18013.34,5043.74,23057.08,18.0,1,Rate Mismatch
